Nitab20g005930.1	Nitab17g037690.1
Nitab03g018030.1	Nitab14g018360.1
Nitab03g018900.1	Nitab17g036920.1
Nitab03g020340.1	Nitab12g007900.1
Nitab03g019500.1	Nitab17g036620.1
Nitab03g021140.1	Nitab22g006960.1
Nitab03g021470.1	Nitab17g034580.1
Nitab03g020550.1	Nitab17g016890.1
Nitab03g022450.1	Nitab17g033650.1
Nitab03g022340.1	Nitab22g012360.1
Nitab03g023550.1	Nitab06g024950.1
Nitab03g023890.1	Nitab13g005350.1
Nitab03g025780.1	Nitab01g026640.1
Nitab03g027590.1	Nitab23g011880.1
Nitab03g028570.1	Nitab17g016820.1
Nitab03g029560.1	Nitab17g013510.1
Nitab03g029820.1	Nitab14g014790.1
Nitab03g030570.1	Nitab03g030250.1
Nitab03g031840.1	Nitab17g021310.1
Nitab03g032080.1	Nitab03g032690.1
Nitab03g031570.1	Nitab03g033220.1
Nitab03g035080.1	Nitab14g006760.1
Nitab03g035610.1	Nitab03g012300.1
Nitab03g035550.1	Nitab17g020710.1
Nitab03g034700.1	Nitab03g027100.1
Nitab03g023330.1	Nitab17g032940.1
Nitab11g006260.1	Nitab12g018940.1
Nitab11g009090.1	Nitab23g006430.1
Nitab11g009180.1	Nitab14g009920.1
Nitab11g010030.1	Nitab13g014430.1
Nitab11g010460.1	Nitab20g010450.1
Nitab11g011200.1	Nitab09g016550.1
Nitab11g011740.1	Nitab13g022300.1
Nitab11g011860.1	Nitab13g022190.1
Nitab11g012450.1	Nitab13g008660.1
Nitab11g013150.1	Nitab04g032470.1
Nitab11g013470.1	Nitab13g008610.1
Nitab11g014330.1	Nitab12g022410.1
Nitab11g014860.1	Nitab13g018910.1
Nitab11g015360.1	Nitab04g019590.1
Nitab11g016680.1	Nitab02g011240.1
Nitab11g016740.1	Nitab02g011310.1
Nitab11g016760.1	Nitab04g021390.1
Nitab11g017660.1	Nitab13g016900.1
Nitab11g018210.1	Nitab13g014710.1
Nitab11g019690.1	Nitab12g008090.1
Nitab11g021520.1	Nitab13g023620.1
Nitab11g021970.1	Nitab17g037620.1
Nitab11g023730.1	Nitab13g008960.1
Nitab11g024620.1	Nitab04g025090.1
Nitab11g024880.1	Nitab04g025390.1
Nitab11g025590.1	Nitab13g014680.1
Nitab11g025510.1	Nitab13g006810.1
Nitab11g026170.1	Nitab04g015700.1
Nitab11g025810.1	Nitab14g014600.1
Nitab11g026720.1	Nitab19g024680.1
Nitab11g026910.1	Nitab19g026230.1
Nitab24g020820.1	Nitab09g014490.1
Nitab10g005850.1	Nitab02g005740.1
Nitab10g006620.1	Nitab17g026980.1
Nitab10g006770.1	Nitab02g006370.1
Nitab10g008080.1	Nitab02g007610.1
Nitab10g008690.1	Nitab24g008960.1
Nitab10g009040.1	Nitab02g024030.1
Nitab10g009300.1	Nitab16g009190.1
Nitab10g009720.1	Nitab02g010850.1
Nitab10g010540.1	Nitab02g009570.1
Nitab10g010680.1	Nitab02g009700.1
Nitab10g011230.1	Nitab02g010610.1
Nitab10g016820.1	Nitab17g016750.1
Nitab10g018220.1	Nitab01g026770.1
Nitab10g019340.1	Nitab02g020520.1
Nitab10g020120.1	Nitab01g028060.1
Nitab10g020280.1	Nitab02g019590.1
Nitab10g020790.1	Nitab12g006870.1
Nitab10g020950.1	Nitab02g020340.1
Nitab10g021660.1	Nitab23g025330.1
Nitab10g022500.1	Nitab13g012660.1
Nitab10g022870.1	Nitab02g024500.1
Nitab10g023880.1	Nitab13g016460.1
Nitab10g024750.1	Nitab21g018020.1
Nitab10g024870.1	Nitab22g010460.1
Nitab10g025310.1	Nitab23g026060.1
Nitab10g025470.1	Nitab13g013090.1
Nitab10g026190.1	Nitab02g014540.1
Nitab01g005880.1	Nitab17g025640.1
Nitab01g006270.1	Nitab15g023770.1
Nitab01g006700.1	Nitab02g011250.1
Nitab01g008990.1	Nitab23g009470.1
Nitab01g009030.1	Nitab23g018890.1
Nitab01g009830.1	Nitab22g010200.1
Nitab01g010630.1	Nitab23g012970.1
Nitab01g010970.1	Nitab12g012660.1
Nitab01g011060.1	Nitab13g008850.1
Nitab01g016160.1	Nitab23g018550.1
Nitab01g019170.1	Nitab17g032080.1
Nitab01g019270.1	Nitab17g032070.1
Nitab01g019360.1	Nitab13g010170.1
Nitab01g020090.1	Nitab23g019120.1
Nitab01g023670.1	Nitab23g024350.1
Nitab01g025460.1	Nitab09g011160.1
Nitab01g026440.1	Nitab08g009250.1
Nitab01g027250.1	Nitab02g018290.1
Nitab19g031480.1	Nitab15g016910.1
Nitab19g031490.1	Nitab15g016930.1
Nitab16g005990.1	Nitab15g014670.1
Nitab16g007840.1	Nitab23g028280.1
Nitab16g007940.1	Nitab17g011340.1
Nitab16g009680.1	Nitab12g024130.1
Nitab16g011000.1	Nitab12g008130.1
Nitab16g011140.1	Nitab12g008280.1
Nitab16g011490.1	Nitab12g008820.1
Nitab16g012090.1	Nitab02g014650.1
Nitab16g012630.1	Nitab24g023400.1
Nitab16g013560.1	Nitab12g010680.1
Nitab16g015210.1	Nitab12g016230.1
Nitab16g015880.1	Nitab22g021420.1
Nitab16g016050.1	Nitab12g011550.1
Nitab16g016430.1	Nitab12g015750.1
Nitab16g018410.1	Nitab13g007680.1
Nitab16g020290.1	Nitab12g019430.1
Nitab16g020720.1	Nitab12g019670.1
Nitab16g021030.1	Nitab12g019980.1
Nitab16g021300.1	Nitab15g013010.1
Nitab16g021270.1	Nitab17g014340.1
Nitab16g022980.1	Nitab15g013060.1
Nitab16g023060.1	Nitab12g020310.1
Nitab16g023230.1	Nitab15g013100.1
Nitab16g024440.1	Nitab12g021590.1
Nitab16g026120.1	Nitab09g010720.1
Nitab07g007450.1	Nitab24g014090.1
Nitab07g007680.1	Nitab19g020990.1
Nitab07g008010.1	Nitab19g020180.1
Nitab07g007900.1	Nitab02g019580.1
Nitab07g007930.1	Nitab19g034290.1
Nitab07g008320.1	Nitab24g014460.1
Nitab07g009440.1	Nitab19g023010.1
Nitab07g009470.1	Nitab19g023090.1
Nitab07g010190.1	Nitab24g016860.1
Nitab07g010330.1	Nitab19g026570.1
Nitab07g010890.1	Nitab19g012990.1
Nitab07g012100.1	Nitab19g024060.1
Nitab07g012440.1	Nitab19g024700.1
Nitab07g013700.1	Nitab07g013140.1
Nitab07g015070.1	Nitab22g017150.1
Nitab07g015460.1	Nitab19g028560.1
Nitab07g015550.1	Nitab14g007880.1
Nitab07g019340.1	Nitab19g032550.1
Nitab07g019240.1	Nitab09g013330.1
Nitab07g019430.1	Nitab09g013510.1
Nitab07g020050.1	Nitab05g017650.1
Nitab07g020860.1	Nitab22g010350.1
Nitab07g022030.1	Nitab19g039020.1
Nitab07g022770.1	Nitab19g036120.1
Nitab07g023320.1	Nitab19g036420.1
Nitab07g024890.1	Nitab15g006540.1
Nitab07g024960.1	Nitab14g009870.1
Nitab07g024940.1	Nitab01g027630.1
Nitab07g026050.1	Nitab02g026280.1
Nitab07g024870.1	Nitab14g009990.1
Nitab07g028910.1	Nitab02g023330.1
Nitab07g028950.1	Nitab14g010340.1
Nitab07g029380.1	Nitab17g039280.1
Nitab07g030770.1	Nitab19g036010.1
Nitab07g029500.1	Nitab07g031760.1
Nitab07g032400.1	Nitab13g006590.1
Nitab04g016800.1	Nitab04g009940.1
Nitab04g026140.1	Nitab04g026150.1
Nitab18g008020.1	Nitab09g017010.1
Nitab18g010980.1	Nitab22g018680.1
Nitab18g011040.1	Nitab17g018460.1
Nitab18g013480.1	Nitab22g017390.1
Nitab18g015450.1	Nitab24g021800.1
Nitab18g017320.1	Nitab09g013740.1
Nitab18g018670.1	Nitab17g015440.1
Nitab18g019110.1	Nitab18g024200.1
Nitab18g019530.1	Nitab15g012830.1
Nitab18g020000.1	Nitab04g007390.1
Nitab18g021830.1	Nitab18g021880.1
Nitab18g022690.1	Nitab04g029850.1
Nitab18g022770.1	Nitab12g016400.1
Nitab18g022800.1	Nitab23g010270.1
Nitab21g005340.1	Nitab03g035090.1
Nitab21g005970.1	Nitab14g021310.1
Nitab21g006470.1	Nitab14g020810.1
Nitab21g007620.1	Nitab14g020010.1
Nitab21g007730.1	Nitab12g013040.1
Nitab21g021130.1	Nitab19g032880.1
Nitab17g006110.1	Nitab15g008990.1
Nitab17g006320.1	Nitab22g010230.1
Nitab17g006430.1	Nitab17g009770.1
Nitab17g012750.1	Nitab17g011410.1
Nitab17g021550.1	Nitab17g016070.1
Nitab17g022660.1	Nitab23g022050.1
Nitab17g025890.1	Nitab21g010860.1
Nitab17g027540.1	Nitab23g024310.1
Nitab05g005350.1	Nitab17g006840.1
Nitab05g006590.1	Nitab19g026550.1
Nitab05g010350.1	Nitab24g006340.1
Nitab05g011080.1	Nitab24g008310.1
Nitab05g012340.1	Nitab02g006740.1
Nitab05g012490.1	Nitab02g007130.1
Nitab05g014660.1	Nitab02g025680.1
Nitab05g015130.1	Nitab15g015130.1
Nitab05g016180.1	Nitab24g005800.1
Nitab05g016310.1	Nitab23g029610.1
Nitab05g017480.1	Nitab22g017610.1
Nitab05g017680.1	Nitab09g022480.1
Nitab05g018300.1	Nitab16g014890.1
Nitab05g018530.1	Nitab24g021240.1
Nitab05g018990.1	Nitab04g030040.1
Nitab05g021230.1	Nitab15g016900.1
Nitab05g022230.1	Nitab15g020000.1
Nitab05g022530.1	Nitab01g028010.1
Nitab05g023310.1	Nitab17g024710.1
Nitab05g023870.1	Nitab15g020970.1
Nitab05g025190.1	Nitab14g019750.1
Nitab05g027230.1	Nitab23g009630.1
Nitab05g027500.1	Nitab12g015150.1
Nitab14g005270.1	Nitab14g006030.1
Nitab14g005350.1	Nitab14g006470.1
Nitab14g005220.1	Nitab14g006000.1
Nitab14g005510.1	Nitab15g006740.1
Nitab14g005480.1	Nitab14g006600.1
Nitab14g005490.1	Nitab14g006590.1
Nitab14g005520.1	Nitab14g006620.1
Nitab14g005580.1	Nitab13g006210.1
Nitab14g005760.1	Nitab14g009820.1
Nitab14g006790.1	Nitab14g006140.1
Nitab23g011210.1	Nitab23g008480.1
Nitab23g011610.1	Nitab23g012010.1
Nitab22g021880.1	Nitab15g020020.1
Nitab22g023170.1	Nitab15g006430.1
Nitab22g024760.1	Nitab22g025080.1
Nitab22g029870.1	Nitab22g005380.1
Nitab22g031260.1	Nitab19g010280.1
Nitab22g031350.1	Nitab19g010210.1
Nitab22g031410.1	Nitab15g015440.1
Nitab22g033960.1	Nitab19g007730.1
Nitab22g034590.1	Nitab14g017060.1
Nitab22g034730.1	Nitab19g007180.1
Nitab22g036570.1	Nitab09g009190.1
Nitab22g036790.1	Nitab19g005140.1
Nitab08g007120.1	Nitab15g009490.1
Nitab08g015820.1	Nitab22g020700.1
Nitab11g006100.1	Nitab23g026230.1
Nitab11g010660.1	Nitab13g023320.1
Nitab10g013150.1	Nitab02g011900.1
Nitab01g006050.1	Nitab15g023730.1
Nitab16g013050.1	Nitab12g012060.1
Nitab07g027390.1	Nitab21g011840.1
Nitab05g027730.1	Nitab14g018600.1
Nitab14g005390.1	Nitab14g006500.1
Nitab10g023150.1	Nitab13g012830.1
Nitab01g028500.1	Nitab02g021030.1
Nitab16g021090.1	Nitab12g020070.1
Nitab20g020260.1	Nitab04g007850.1
Nitab06g014000.1	Nitab13g008160.1
Nitab06g027140.1	Nitab21g018420.1
Nitab03g009530.1	Nitab14g017270.1
Nitab10g011300.1	Nitab22g018580.1
Nitab01g010900.1	Nitab15g013420.1
Nitab01g020630.1	Nitab23g020550.1
Nitab01g025240.1	Nitab12g006740.1
Nitab07g026120.1	Nitab14g013990.1
Nitab08g009700.1	Nitab22g006550.1
Nitab10g006900.1	Nitab23g020370.1
Nitab07g016970.1	Nitab19g030990.1
Nitab18g008560.1	Nitab08g015620.1
Nitab23g025780.1	Nitab23g026950.1
Nitab20g019340.1	Nitab04g025010.1
Nitab06g005350.1	Nitab04g033110.1
Nitab06g007610.1	Nitab04g030420.1
Nitab06g016710.1	Nitab04g022160.1
Nitab10g026020.1	Nitab23g014970.1
Nitab06g016360.1	Nitab13g015590.1
Nitab20g013000.1	Nitab24g019410.1
Nitab03g031690.1	Nitab14g015490.1
Nitab21g008100.1	Nitab12g014280.1
Nitab06g022600.1	Nitab24g007110.1
Nitab03g030020.1	Nitab17g013320.1
Nitab11g011590.1	Nitab13g022450.1
Nitab16g020940.1	Nitab15g012860.1
Nitab03g013120.1	Nitab17g013740.1
Nitab21g008440.1	Nitab14g019070.1
Nitab08g029620.1	Nitab18g023720.1
Nitab10g017400.1	Nitab02g017650.1
Nitab16g009620.1	Nitab12g012160.1
Nitab07g006620.1	Nitab24g013770.1
Nitab01g022190.1	Nitab23g021810.1
Nitab11g016370.1	Nitab13g017670.1
Nitab07g024460.1	Nitab15g015590.1
Nitab08g021620.1	Nitab21g011030.1
Nitab03g019870.1	Nitab17g036140.1
Nitab06g006510.1	Nitab13g011240.1
Nitab03g028250.1	Nitab17g030070.1
Nitab05g025940.1	Nitab23g021020.1
Nitab21g007580.1	Nitab14g020080.1
Nitab07g029950.1	Nitab14g009500.1
Nitab06g032700.1	Nitab04g011160.1
Nitab01g006460.1	Nitab23g006960.1
Nitab18g012150.1	Nitab22g017810.1
Nitab22g031820.1	Nitab19g009880.1
Nitab10g008240.1	Nitab02g020770.1
Nitab06g029770.1	Nitab04g008810.1
Nitab03g020580.1	Nitab17g016930.1
Nitab08g008380.1	Nitab24g008490.1
Nitab10g021370.1	Nitab23g006840.1
Nitab10g025190.1	Nitab02g027160.1
Nitab07g009450.1	Nitab21g016400.1
Nitab10g016870.1	Nitab12g005750.1
Nitab08g007710.1	Nitab17g007410.1
Nitab03g035560.1	Nitab14g021960.1
Nitab06g023220.1	Nitab04g015560.1
Nitab07g030350.1	Nitab14g009100.1
Nitab03g011560.1	Nitab13g022430.1
Nitab21g008590.1	Nitab17g035910.1
Nitab06g015500.1	Nitab04g023570.1
Nitab08g028590.1	Nitab21g019960.1
Nitab05g011710.1	Nitab24g008890.1
Nitab20g012860.1	Nitab12g011790.1
Nitab01g012870.1	Nitab17g018200.1
Nitab08g006210.1	Nitab22g013900.1
Nitab11g011320.1	Nitab13g022590.1
Nitab10g013020.1	Nitab02g011740.1
Nitab03g026360.1	Nitab17g031600.1
Nitab18g012520.1	Nitab09g017660.1
Nitab10g016860.1	Nitab02g017100.1
Nitab13g005940.1	Nitab02g006280.1
Nitab22g031170.1	Nitab19g010360.1
Nitab23g011530.1	Nitab23g011920.1
Nitab05g023840.1	Nitab15g019970.1
Nitab22g023140.1	Nitab14g014530.1
Nitab10g008330.1	Nitab10g008310.1
Nitab11g013110.1	Nitab13g019750.1
Nitab07g012670.1	Nitab23g023380.1
Nitab10g013810.1	Nitab02g013350.1
Nitab18g014840.1	Nitab09g014950.1
Nitab16g008760.1	Nitab23g027520.1
Nitab01g027510.1	Nitab09g014890.1
Nitab10g009310.1	Nitab02g008730.1
Nitab10g025010.1	Nitab02g026890.1
Nitab16g021670.1	Nitab17g011780.1
Nitab19g016100.1	Nitab19g016110.1
Nitab06g035080.1	Nitab04g013350.1
Nitab11g006780.1	Nitab13g008860.1
Nitab01g005130.1	Nitab23g005520.1
Nitab18g016190.1	Nitab18g016810.1
Nitab07g028390.1	Nitab12g018560.1
Nitab10g024710.1	Nitab17g016250.1
Nitab08g029540.1	Nitab19g021180.1
Nitab03g026250.1	Nitab17g031750.1
Nitab18g010110.1	Nitab17g011820.1
Nitab03g011700.1	Nitab09g015450.1
Nitab01g010370.1	Nitab23g012540.1
Nitab08g014150.1	Nitab14g011240.1
Nitab06g032960.1	Nitab15g009470.1
Nitab20g006850.1	Nitab12g009710.1
Nitab10g018250.1	Nitab02g018460.1
Nitab16g005400.1	Nitab15g014890.1
Nitab07g021150.1	Nitab02g014440.1
Nitab17g022730.1	Nitab17g018430.1
Nitab16g016160.1	Nitab24g015750.1
Nitab01g005470.1	Nitab23g005720.1
Nitab22g027150.1	Nitab17g009470.1
Nitab05g016220.1	Nitab24g005760.1
Nitab10g022540.1	Nitab13g012670.1
Nitab06g017950.1	Nitab04g021200.1
Nitab08g029340.1	Nitab21g020650.1
Nitab07g020610.1	Nitab02g014040.1
Nitab07g011920.1	Nitab04g024380.1
Nitab17g019630.1	Nitab17g015470.1
Nitab18g017760.1	Nitab09g013440.1
Nitab07g021840.1	Nitab24g019560.1
Nitab05g009610.1	Nitab17g011280.1
Nitab16g026100.1	Nitab12g023310.1
Nitab22g036140.1	Nitab24g007870.1
Nitab07g015240.1	Nitab19g028410.1
Nitab06g013470.1	Nitab04g028050.1
Nitab16g017000.1	Nitab12g015140.1
Nitab06g029950.1	Nitab13g014070.1
Nitab09g007250.1	Nitab21g020830.1
Nitab22g030490.1	Nitab15g014080.1
Nitab07g005970.1	Nitab22g007650.1
Nitab03g005130.1	Nitab17g007080.1
Nitab07g020340.1	Nitab19g033600.1
Nitab07g008550.1	Nitab19g018010.1
Nitab07g014440.1	Nitab13g005620.1
Nitab08g012900.1	Nitab22g012710.1
Nitab03g030930.1	Nitab14g015840.1
Nitab08g009860.1	Nitab17g009740.1
Nitab18g017860.1	Nitab09g013360.1
Nitab07g014660.1	Nitab19g027830.1
Nitab05g022900.1	Nitab15g020190.1
Nitab03g016490.1	Nitab17g024380.1
Nitab11g006330.1	Nitab13g009090.1
Nitab18g010780.1	Nitab09g020090.1
Nitab07g011440.1	Nitab21g011270.1
Nitab01g009120.1	Nitab15g011640.1
Nitab08g015440.1	Nitab05g016030.1
Nitab21g012700.1	Nitab21g012530.1
Nitab20g024200.1	Nitab15g005340.1
Nitab16g020430.1	Nitab12g019240.1
Nitab08g005220.1	Nitab22g010020.1
Nitab10g016810.1	Nitab02g016680.1
Nitab16g015920.1	Nitab12g011380.1
Nitab13g005920.1	Nitab17g034190.1
Nitab03g005590.1	Nitab22g007560.1
Nitab16g022440.1	Nitab13g024800.1
Nitab08g007250.1	Nitab23g013070.1
Nitab06g019170.1	Nitab17g007840.1
Nitab11g025770.1	Nitab09g008480.1
Nitab20g008760.1	Nitab24g021820.1
Nitab01g007450.1	Nitab15g011260.1
Nitab18g019140.1	Nitab09g010530.1
Nitab11g024170.1	Nitab13g008560.1
Nitab21g010590.1	Nitab14g016450.1
Nitab08g025860.1	Nitab02g025060.1
Nitab07g006420.1	Nitab17g037030.1
Nitab10g014730.1	Nitab02g014270.1
Nitab07g023660.1	Nitab19g037200.1
Nitab18g019630.1	Nitab09g010360.1
Nitab11g018320.1	Nitab13g014100.1
Nitab11g009000.1	Nitab15g007960.1
Nitab10g019550.1	Nitab21g016540.1
Nitab03g023910.1	Nitab17g032480.1
Nitab07g009500.1	Nitab19g023140.1
Nitab05g007800.1	Nitab04g033170.1
Nitab06g007190.1	Nitab04g030860.1
Nitab16g005490.1	Nitab23g028890.1
Nitab03g024040.1	Nitab17g032360.1
Nitab20g011160.1	Nitab24g016200.1
Nitab10g014590.1	Nitab19g033250.1
Nitab13g026780.1	Nitab23g026500.1
Nitab03g022500.1	Nitab15g019910.1
Nitab05g020990.1	Nitab02g011540.1
Nitab09g006820.1	Nitab18g024740.1
Nitab10g005260.1	Nitab02g005060.1
Nitab18g009410.1	Nitab18g006910.1
Nitab16g013040.1	Nitab12g012020.1
Nitab16g009500.1	Nitab12g007450.1
Nitab08g021720.1	Nitab04g018370.1
Nitab01g017260.1	Nitab24g008290.1
Nitab07g011460.1	Nitab19g025690.1
Nitab06g034820.1	Nitab04g013110.1
Nitab05g007490.1	Nitab09g010890.1
Nitab06g029270.1	Nitab04g008730.1
Nitab06g012170.1	Nitab02g011820.1
Nitab11g026650.1	Nitab13g005470.1
Nitab03g014530.1	Nitab17g039640.1
Nitab20g009060.1	Nitab24g021490.1
Nitab03g009370.1	Nitab19g026500.1
Nitab06g030810.1	Nitab04g009950.1
Nitab01g008760.1	Nitab23g009230.1
Nitab23g014700.1	Nitab23g014780.1
Nitab03g027050.1	Nitab17g031040.1
Nitab07g016810.1	Nitab19g030810.1
Nitab06g023500.1	Nitab24g018280.1
Nitab06g030960.1	Nitab04g010100.1
Nitab10g024200.1	Nitab21g017780.1
Nitab06g027450.1	Nitab04g006350.1
Nitab21g006110.1	Nitab14g021190.1
Nitab13g027220.1	Nitab23g026610.1
Nitab06g031570.1	Nitab15g009050.1
Nitab10g012590.1	Nitab02g011200.1
Nitab20g012900.1	Nitab20g013060.1
Nitab16g006450.1	Nitab23g026740.1
Nitab11g006770.1	Nitab13g024920.1
Nitab21g008260.1	Nitab23g024400.1
Nitab18g018660.1	Nitab21g012900.1
Nitab22g025870.1	Nitab19g016940.1
Nitab20g006250.1	Nitab24g024350.1
Nitab06g031860.1	Nitab15g009160.1
Nitab06g031720.1	Nitab17g007440.1
Nitab06g025980.1	Nitab04g014170.1
Nitab20g007610.1	Nitab12g010110.1
Nitab16g019800.1	Nitab12g017230.1
Nitab03g029940.1	Nitab12g023560.1
Nitab06g027020.1	Nitab04g005890.1
Nitab17g029610.1	Nitab17g030010.1
Nitab16g018510.1	Nitab19g018760.1
Nitab05g006510.1	Nitab24g016940.1
Nitab10g023860.1	Nitab02g025550.1
Nitab18g013650.1	Nitab09g015970.1
Nitab07g019440.1	Nitab13g016190.1
Nitab20g018980.1	Nitab23g009590.1
Nitab03g025430.1	Nitab03g025410.1
Nitab17g006410.1	Nitab17g009270.1
Nitab22g034200.1	Nitab15g005890.1
Nitab05g015020.1	Nitab24g005060.1
Nitab11g006860.1	Nitab13g008790.1
Nitab20g014020.1	Nitab24g017840.1
Nitab16g024170.1	Nitab12g021390.1
Nitab20g013150.1	Nitab24g017630.1
Nitab20g018310.1	Nitab12g017380.1
Nitab22g026450.1	Nitab22g005370.1
Nitab07g024800.1	Nitab12g021950.1
Nitab10g021360.1	Nitab21g015750.1
Nitab10g017090.1	Nitab02g017180.1
Nitab08g028550.1	Nitab02g012140.1
Nitab10g021300.1	Nitab02g022690.1
Nitab10g021580.1	Nitab02g022920.1
Nitab06g028620.1	Nitab04g007780.1
Nitab21g010580.1	Nitab14g016420.1
Nitab18g008340.1	Nitab22g005640.1
Nitab18g021280.1	Nitab09g009650.1
Nitab05g019880.1	Nitab22g010640.1
Nitab05g010920.1	Nitab24g012390.1
Nitab06g019380.1	Nitab17g007950.1
Nitab01g013600.1	Nitab23g015420.1
Nitab01g024310.1	Nitab23g024820.1
Nitab05g026900.1	Nitab22g010150.1
Nitab03g010230.1	Nitab13g024490.1
Nitab03g013520.1	Nitab17g016780.1
Nitab05g026770.1	Nitab22g012610.1
Nitab06g018460.1	Nitab04g020930.1
