Nsyl,Ntom,HEB,p_value,q_value
Nitab20g023810.1,Nitab14g009960.1,5.976804751572016,6.5059069243e-14,2.79026363418e-12
Nitab10g016820.1,Nitab17g016750.1,4.899410091123261,7.88258347484e-14,3.35859880212e-12
Nitab07g032400.1,Nitab13g006590.1,4.841476763884028,1.05249142734e-13,4.41234187451e-12
Nitab01g010970.1,Nitab12g012660.1,5.419427657538469,1.19237952845e-13,4.96685121147e-12
Nitab03g018900.1,Nitab17g036920.1,5.15826562603546,1.27342580925e-13,5.28755595571e-12
Nitab07g019430.1,Nitab09g013510.1,4.810905842269821,1.31561428418e-13,5.44539017052e-12
Nitab22g023170.1,Nitab15g006430.1,6.013797092198472,1.35114142097e-13,5.57474109069e-12
Nitab20g017780.1,Nitab23g005060.1,4.825686419481462,1.43551837084e-13,5.90419196183e-12
Nitab06g024180.1,Nitab04g015310.1,6.460861518759381,1.51767487466e-13,6.20296082002e-12
Nitab18g015450.1,Nitab24g021800.1,5.809704845178731,1.58872914824e-13,6.47307832335e-12
Nitab10g006900.1,Nitab23g020370.1,5.091195313452596,1.66866520601e-13,6.77758783675e-12
Nitab08g029260.1,Nitab21g020610.1,6.6848573897017864,1.70752301187e-13,6.91387733814e-12
Nitab11g024880.1,Nitab04g025390.1,5.14305779755514,1.84297022088e-13,7.43920920737e-12
Nitab01g019270.1,Nitab17g032070.1,5.427362118526228,1.86073378927e-13,7.48773060016e-12
Nitab18g017320.1,Nitab09g013740.1,6.66713975853785,2.21045404203e-13,8.81342501528e-12
Nitab08g007120.1,Nitab15g009490.1,4.744822425660476,2.55018228756e-13,1.00755383834e-11
Nitab13g026840.1,Nitab23g026530.1,4.7720987485289355,2.5790480862e-13,1.01282014903e-11
Nitab10g020120.1,Nitab01g028060.1,4.892207406201275,2.90656387847e-13,1.13460418705e-11
Nitab20g012090.1,Nitab17g018240.1,5.092514576761567,4.50750547998e-13,1.72849577788e-11
Nitab07g027390.1,Nitab21g011840.1,5.961231182075359,4.54303261677e-13,1.73701053541e-11
Nitab16g015210.1,Nitab12g016230.1,4.650301274725137,5.00599561803e-13,1.89183103965e-11
Nitab06g028410.1,Nitab04g007450.1,4.6771264575336104,5.13478148889e-13,1.93489251596e-11
Nitab08g013660.1,Nitab12g012830.1,4.8330276334992055,5.25357535253e-13,1.96827917949e-11
Nitab18g008020.1,Nitab09g017010.1,5.00227919979475,5.75872682873e-13,2.13909630749e-11
Nitab07g013700.1,Nitab07g013140.1,4.820878704404932,7.71716024417e-13,2.85032111228e-11
Nitab20g022660.1,Nitab21g013600.1,4.674920662645573,7.95030707934e-13,2.92813852261e-11
Nitab13g025830.1,Nitab11g008110.1,5.224381618996558,8.25783885716e-13,3.02431750055e-11
Nitab06g005970.1,Nitab09g010380.1,6.094264112320539,8.98392471527e-13,3.28101990021e-11
Nitab11g023730.1,Nitab13g008960.1,5.783551553146941,9.0938367947e-13,3.31188391423e-11
Nitab01g025460.1,Nitab09g011160.1,4.658527363908054,9.11271058612e-13,3.30951310924e-11
Nitab22g031260.1,Nitab19g010280.1,4.824973865979176,1.00441877038e-12,3.61757235585e-11
Nitab08g026960.1,Nitab02g027660.1,4.813893293386648,1.02462482943e-12,3.67007102364e-11
Nitab13g026010.1,Nitab14g012210.1,4.5582015599303345,1.07558406626e-12,3.82110764465e-11
Nitab16g011140.1,Nitab12g008280.1,5.245779128470408,1.1269873923e-12,3.99284283173e-11
Nitab20g020430.1,Nitab15g009840.1,4.790145219803572,1.25988108834e-12,4.4395485486e-11
Nitab06g022270.1,Nitab04g016610.1,4.593763894813843,1.67388325423e-12,5.75833505768e-11
Nitab08g023970.1,Nitab21g014270.1,4.752031995119856,1.67998948086e-12,5.76413232934e-11
Nitab20g015020.1,Nitab15g019520.1,4.510902912642965,1.75714998107e-12,6.0130502502e-11
Nitab06g033720.1,Nitab04g012320.1,4.572321801502927,1.81166193158e-12,6.18336341989e-11
Nitab21g006470.1,Nitab14g020810.1,4.614659218831816,1.97120098022e-12,6.71031811492e-11
Nitab03g008090.1,Nitab09g021350.1,5.448742923689734,2.97495361679e-12,1.00746611054e-10
Nitab11g013470.1,Nitab13g008610.1,4.746048164141207,3.33910676886e-12,1.12494248197e-10
Nitab08g006260.1,Nitab15g010150.1,4.937604579698498,3.45223849507e-12,1.16005890461e-10
Nitab18g019530.1,Nitab15g012830.1,4.473937974388929,3.84670073572e-12,1.27942051511e-10
Nitab06g018090.1,Nitab09g020020.1,4.486287641413715,4.2246206533e-12,1.40154208849e-10
Nitab08g024490.1,Nitab02g018550.1,4.965992376968574,4.33353353202e-12,1.43402563935e-10
Nitab05g010350.1,Nitab24g006340.1,5.562254503104899,4.91762186527e-12,1.61908974443e-10
Nitab01g019360.1,Nitab13g010170.1,4.957063983235459,6.25277607469e-12,2.03300983695e-10
Nitab18g019110.1,Nitab18g024200.1,4.553075629184389,6.41420250247e-12,2.07514571283e-10
Nitab08g010470.1,Nitab22g006020.1,5.033690282002504,6.63713528581e-12,2.13666592238e-10
Nitab24g020820.1,Nitab09g014490.1,5.1184767180931825,6.75470790412e-12,2.16915964665e-10
Nitab07g014520.1,Nitab19g027570.1,5.382832383423604,9.37872002282e-12,2.96795513732e-10
Nitab07g024940.1,Nitab01g027630.1,4.301080556369883,1.14139808716e-11,3.57729525489e-10
Nitab08g011180.1,Nitab12g006410.1,4.416737711851692,1.16455733945e-11,3.63241593104e-10
Nitab07g028950.1,Nitab14g010340.1,5.133504256479497,1.24679155888e-11,3.86120388236e-10
Nitab21g008100.1,Nitab12g014280.1,6.156301814711453,1.26791910304e-11,3.91732920983e-10
Nitab11g021520.1,Nitab13g023620.1,4.96350944174455,1.34040556432e-11,4.13149119329e-10
Nitab06g014120.1,Nitab14g019880.1,6.098479048149866,1.81150650036e-11,5.47991223937e-10
Nitab03g022450.1,Nitab17g033650.1,4.663157796963907,1.8944401603e-11,5.70432120323e-10
Nitab07g009440.1,Nitab19g023010.1,5.176637209359038,1.91308080488e-11,5.74717685117e-10
Nitab06g027020.1,Nitab04g005890.1,4.327609943893527,1.94425586741e-11,5.82740413778e-10
Nitab22g036570.1,Nitab09g009190.1,5.427926088596541,2.00954808349e-11,6.00928621848e-10
Nitab14g005510.1,Nitab15g006740.1,4.338770752631881,2.18699502952e-11,6.49522578471e-10
Nitab10g024750.1,Nitab21g018020.1,4.229727934213743,2.36932695685e-11,7.02074655987e-10
Nitab03g034700.1,Nitab03g027100.1,4.539596843059504,2.4764523765e-11,7.30497422733e-10
Nitab18g013480.1,Nitab22g017390.1,4.427625522032219,2.69165800759e-11,7.90401736554e-10
Nitab08g017310.1,Nitab09g019050.1,4.188890291318586,2.85926837762e-11,8.33985259673e-10
Nitab16g012630.1,Nitab24g023400.1,4.833508471040456,2.94666513412e-11,8.57558482559e-10
Nitab23g025780.1,Nitab23g026950.1,5.260183181049605,3.20384829777e-11,9.24154294388e-10
Nitab05g016180.1,Nitab24g005800.1,5.08448762694107,3.77473607927e-11,1.08164854948e-09
Nitab06g031210.1,Nitab15g009000.1,4.22919416239797,3.84284826183e-11,1.09875122012e-09
Nitab17g019630.1,Nitab17g015470.1,4.540782561454403,3.94432264628e-11,1.12284014546e-09
Nitab06g022150.1,Nitab04g017380.1,4.729279743549395,4.08281186637e-11,1.15973205041e-09
Nitab20g013780.1,Nitab24g016340.1,4.197012426965875,4.11860545668e-11,1.16735604227e-09
Nitab19g031490.1,Nitab15g016930.1,4.207208798705578,4.12814227246e-11,1.1675210184e-09
Nitab11g015360.1,Nitab04g019590.1,4.190861364552823,4.19042578415e-11,1.18001666034e-09
Nitab05g011710.1,Nitab24g008890.1,5.454637575538602,4.70274930109e-11,1.30456266782e-09
Nitab22g029870.1,Nitab22g005380.1,4.27277788246288,4.7124082414e-11,1.30446663803e-09
Nitab07g020860.1,Nitab22g010350.1,4.253997832557622,5.68897151609e-11,1.5615328553e-09
Nitab08g007150.1,Nitab22g009680.1,4.778049238918114,6.2147509361e-11,1.69514482646e-09
Nitab08g021120.1,Nitab22g021800.1,4.056364613506188,8.7076124089e-11,2.31693572627e-09
Nitab10g014590.1,Nitab19g033250.1,4.260486499641496,1.13840936677e-10,3.01066558296e-09
Nitab08g006630.1,Nitab04g008420.1,4.154595205541001,1.25919497052e-10,3.30995645677e-09
Nitab10g008080.1,Nitab02g007610.1,4.084906404799721,1.26372023956e-10,3.31516790411e-09
Nitab10g024710.1,Nitab17g016250.1,5.1399049264182,1.30107036256e-10,3.39947001744e-09
Nitab20g011130.1,Nitab24g016260.1,5.180568017371495,1.44113831979e-10,3.73549928697e-09
Nitab06g033530.1,Nitab04g012140.1,5.052893421933768,1.50872314642e-10,3.88749651837e-09
Nitab07g006620.1,Nitab24g013770.1,4.565627765358648,1.57408641677e-10,4.03994856335e-09
Nitab14g005480.1,Nitab14g006600.1,5.053663013395001,1.67233005222e-10,4.27526259231e-09
Nitab20g007780.1,Nitab09g015150.1,3.970535231462023,1.78343229074e-10,4.55036990345e-09
Nitab11g010460.1,Nitab20g010450.1,4.534392658476509,1.95081506504e-10,4.91967636713e-09
Nitab03g016020.1,Nitab17g014080.1,4.238055643374521,2.0827928271e-10,5.23226452402e-09
Nitab21g005340.1,Nitab03g035090.1,3.9933889791254256,2.15699680339e-10,5.39787415022e-09
Nitab07g022770.1,Nitab19g036120.1,3.980899941177881,2.35367392243e-10,5.86753357564e-09
Nitab08g018020.1,Nitab22g018970.1,4.566056026418429,2.36935582265e-10,5.89535519384e-09
Nitab06g016360.1,Nitab13g015590.1,5.04115856699366,2.44227194024e-10,6.06520791559e-09
Nitab06g015500.1,Nitab04g023570.1,4.985149088876732,3.43063910613e-10,8.34490161673e-09
Nitab16g021270.1,Nitab17g014340.1,3.905194161361201,3.93579835389e-10,9.55585455085e-09
Nitab16g015880.1,Nitab22g021420.1,3.98039868754736,3.97412436293e-10,9.63097275908e-09
Nitab06g011450.1,Nitab04g029820.1,3.905887431285579,3.98420407777e-10,9.6374865985e-09
Nitab07g021840.1,Nitab24g019560.1,4.295191558280714,4.03477362632e-10,9.74173676665e-09
Nitab13g026780.1,Nitab23g026500.1,4.549121698667548,4.13453715709e-10,9.9641581246e-09
Nitab03g035610.1,Nitab03g012300.1,4.17934829808003,4.5201931087e-10,1.08136289452e-08
Nitab11g012450.1,Nitab13g008660.1,4.03497141141474,4.55711801628e-10,1.08819971971e-08
Nitab06g032680.1,Nitab04g011190.1,3.9230799044016003,4.7121717639e-10,1.12316810709e-08
Nitab06g007470.1,Nitab04g030590.1,4.192873847277133,5.19970733137e-10,1.23485945695e-08
Nitab10g013150.1,Nitab02g011900.1,4.502843992294475,5.26454324579e-10,1.24798390616e-08
Nitab06g025710.1,Nitab22g020840.1,3.842595921856103,6.15354101008e-10,1.44819255757e-08
Nitab06g033470.1,Nitab22g020400.1,4.047427719019551,7.08984204678e-10,1.6565835234e-08
Nitab01g025240.1,Nitab12g006740.1,4.568550705283785,7.68705321619e-10,1.78652049613e-08
Nitab03g020550.1,Nitab17g016890.1,3.8516197121763494,8.14513234637e-10,1.88625640377e-08
Nitab03g025780.1,Nitab01g026640.1,3.9375019190787444,8.52706572019e-10,1.96423821307e-08
Nitab10g021370.1,Nitab23g006840.1,4.460787265534069,1.00401831293e-09,2.30464626127e-08
Nitab11g014330.1,Nitab12g022410.1,3.919096844866867,1.05910080705e-09,2.41831108973e-08
Nitab03g035080.1,Nitab14g006760.1,3.823995248527475,1.06720399184e-09,2.43255343456e-08
Nitab10g013020.1,Nitab02g011740.1,3.9773955343932355,1.20643606216e-09,2.73556754408e-08
Nitab06g032180.1,Nitab04g010600.1,3.8101321540723703,1.25881283175e-09,2.83951586511e-08
Nitab11g016740.1,Nitab02g011310.1,3.810367543510365,1.30561905731e-09,2.93494159814e-08
Nitab06g009480.1,Nitab09g010620.1,5.124948325007283,1.37487365937e-09,3.08530168172e-08
Nitab18g022800.1,Nitab23g010270.1,4.280584749567715,1.44405432057e-09,3.22943057145e-08
Nitab06g021160.1,Nitab04g017510.1,3.848658421121565,1.62154234484e-09,3.60779336042e-08
Nitab22g031820.1,Nitab19g009880.1,4.16255497591336,1.73239356194e-09,3.84131756132e-08
Nitab05g017480.1,Nitab22g017610.1,3.7277200847518914,1.74149428211e-09,3.85494099324e-08
Nitab01g027250.1,Nitab02g018290.1,3.775460724486627,1.77491643605e-09,3.92226449037e-08
Nitab01g005340.1,Nitab23g005650.1,4.688317437259011,1.90596449734e-09,4.19762924262e-08
Nitab16g008760.1,Nitab23g027520.1,4.220117175707007,2.10918316146e-09,4.60628644206e-08
Nitab03g017160.1,Nitab23g021260.1,4.084908734166233,2.14631190598e-09,4.6795342191e-08
Nitab01g005880.1,Nitab17g025640.1,3.6546634759408096,2.55459509102e-09,5.52351754506e-08
Nitab16g021670.1,Nitab17g011780.1,4.71103088388585,2.60115917694e-09,5.60560551222e-08
Nitab06g021930.1,Nitab04g017080.1,3.929442885422572,2.84039392007e-09,6.10099768202e-08
Nitab03g023330.1,Nitab17g032940.1,3.720881104979543,2.92639124044e-09,6.2753764791e-08
Nitab03g021140.1,Nitab22g006960.1,3.6555396705405023,2.9986266803e-09,6.41971997663e-08
Nitab03g031690.1,Nitab14g015490.1,3.7942227013441108,3.16194492811e-09,6.74720752417e-08
Nitab05g005350.1,Nitab17g006840.1,3.790897683657773,3.17892978607e-09,6.77236708347e-08
Nitab11g011740.1,Nitab13g022300.1,3.7721039832994943,3.19288206985e-09,6.79099452311e-08
Nitab08g009940.1,Nitab17g033210.1,3.635496713129766,3.26216686997e-09,6.92705727209e-08
Nitab07g008010.1,Nitab19g020180.1,3.6727060525725532,4.17958700982e-09,8.71895286945e-08
Nitab06g033220.1,Nitab04g011780.1,3.9359534477027966,4.33816416123e-09,8.97793402129e-08
Nitab06g008120.1,Nitab18g005110.1,3.7079124530517773,4.4170294089e-09,9.11221984703e-08
Nitab12g024390.1,Nitab12g013750.1,3.69865294468462,4.60991578244e-09,9.450327354e-08
Nitab08g024190.1,Nitab02g018910.1,3.5880293985994305,4.81287476539e-09,9.83546413655e-08
Nitab20g013000.1,Nitab24g019410.1,3.749255930553629,4.97018304291e-09,1.01410401429e-07
Nitab06g007610.1,Nitab04g030420.1,4.522012489337438,5.45923173334e-09,1.10868322958e-07
Nitab01g013530.1,Nitab23g015190.1,3.705322079638672,5.75107883538e-09,1.16252040086e-07
Nitab16g020940.1,Nitab15g012860.1,3.6079438573100098,5.96974936151e-09,1.20113568172e-07
Nitab07g011690.1,Nitab19g025940.1,4.4481517892984055,6.33982499831e-09,1.27167135889e-07
Nitab03g030570.1,Nitab03g030250.1,3.84749231850515,7.24641535665e-09,1.44906078865e-07
Nitab03g005490.1,Nitab02g012500.1,3.535625820366468,7.46106842975e-09,1.48970000286e-07
Nitab01g009210.1,Nitab23g009660.1,4.655832771965151,7.96598753627e-09,1.58565718317e-07
Nitab05g027230.1,Nitab23g009630.1,4.270196539827532,8.34092905855e-09,1.65272086725e-07
Nitab01g020630.1,Nitab23g020550.1,4.674147396739606,8.37286640021e-09,1.65402169888e-07
Nitab03g029820.1,Nitab14g014790.1,3.5161291989257184,9.22423182281e-09,1.8112279293e-07
Nitab03g005130.1,Nitab17g007080.1,3.816127368440451,9.96845639367e-09,1.94273145681e-07
Nitab06g006020.1,Nitab04g032070.1,5.0532677892392215,1.00761573529e-08,1.9607901428e-07
Nitab07g015240.1,Nitab19g028410.1,3.7574999963690057,1.03607260549e-08,2.01316164387e-07
Nitab16g011490.1,Nitab12g008820.1,3.4838469590247425,1.04573676385e-08,2.02590132646e-07
Nitab06g033950.1,Nitab04g012420.1,3.5328029094122866,1.07283508743e-08,2.07531511424e-07
Nitab16g013050.1,Nitab12g012060.1,3.5203208916719966,1.08965400036e-08,2.10472723804e-07
Nitab06g019580.1,Nitab04g017830.1,4.908573927436247,1.16079200696e-08,2.22564796864e-07
Nitab03g009530.1,Nitab14g017270.1,3.489020054301811,1.16710940912e-08,2.23447466609e-07
Nitab18g016190.1,Nitab18g016810.1,3.602083424131659,1.23805116159e-08,2.35989927556e-07
Nitab07g009500.1,Nitab19g023140.1,4.115265275569235,1.33723224716e-08,2.54152099685e-07
Nitab10g018220.1,Nitab01g026770.1,3.45450196496425,1.49358579948e-08,2.80596133338e-07
Nitab20g020470.1,Nitab15g009970.1,3.4674948858013623,1.51666765813e-08,2.84522488154e-07
Nitab16g020720.1,Nitab12g019670.1,3.6875884705147897,1.70443613667e-08,3.16558950854e-07
Nitab07g008370.1,Nitab19g019820.1,4.188699955422989,1.84735412523e-08,3.41642596946e-07
Nitab06g006890.1,Nitab04g031250.1,3.5246233669202742,1.96209587466e-08,3.60815317544e-07
Nitab06g034820.1,Nitab04g013110.1,3.6916958764354852,1.98751334279e-08,3.64974633287e-07
Nitab05g021230.1,Nitab15g016900.1,3.623980585461503,2.12521648058e-08,3.89165343732e-07
Nitab07g015550.1,Nitab14g007880.1,3.3943618013181815,2.15167714757e-08,3.93458157784e-07
