Nitab20g005930.1	Nitab17g037690.1
Nitab14g005480.1	Nitab14g006600.1
Nitab05g016180.1	Nitab24g005800.1
Nitab05g017480.1	Nitab22g017610.1
Nitab08g007150.1	Nitab22g009680.1
Nitab16g015880.1	Nitab22g021420.1
Nitab08g029260.1	Nitab21g020610.1
Nitab08g007710.1	Nitab17g007410.1
Nitab01g019270.1	Nitab17g032070.1
Nitab06g008120.1	Nitab18g005110.1
Nitab06g032680.1	Nitab04g011190.1
Nitab06g023500.1	Nitab24g018280.1
Nitab20g018680.1	Nitab15g011930.1
Nitab19g031490.1	Nitab15g016930.1
Nitab06g021930.1	Nitab04g017080.1
Nitab03g031690.1	Nitab14g015490.1
Nitab07g026120.1	Nitab14g013990.1
Nitab05g011710.1	Nitab24g008890.1
Nitab22g029870.1	Nitab22g005380.1
Nitab18g013480.1	Nitab22g017390.1
Nitab06g033470.1	Nitab22g020400.1
Nitab07g010510.1	Nitab19g021940.1
Nitab18g016190.1	Nitab18g016810.1
Nitab06g033720.1	Nitab04g012320.1
Nitab03g005490.1	Nitab02g012500.1
Nitab16g012630.1	Nitab24g023400.1
Nitab23g025780.1	Nitab23g026950.1
Nitab16g011490.1	Nitab12g008820.1
Nitab03g035610.1	Nitab03g012300.1
Nitab01g006460.1	Nitab23g006960.1
Nitab03g011560.1	Nitab13g022430.1
Nitab06g033530.1	Nitab04g012140.1
Nitab20g014510.1	Nitab24g018550.1
Nitab11g021520.1	Nitab13g023620.1
Nitab20g023810.1	Nitab14g009960.1
Nitab12g024390.1	Nitab12g013750.1
Nitab08g006260.1	Nitab15g010150.1
Nitab10g013020.1	Nitab02g011740.1
Nitab03g025780.1	Nitab01g026640.1
Nitab06g025710.1	Nitab22g020840.1
Nitab11g015360.1	Nitab04g019590.1
Nitab03g008090.1	Nitab09g021350.1
Nitab01g005880.1	Nitab17g025640.1
Nitab13g026780.1	Nitab23g026500.1
Nitab03g035080.1	Nitab14g006760.1
Nitab18g010980.1	Nitab22g018680.1
Nitab03g029820.1	Nitab14g014790.1
Nitab21g021130.1	Nitab19g032880.1
Nitab05g014660.1	Nitab02g025680.1
Nitab11g016740.1	Nitab02g011310.1
Nitab08g024190.1	Nitab02g018910.1
Nitab07g019240.1	Nitab09g013330.1
Nitab03g030570.1	Nitab03g030250.1
Nitab03g025990.1	Nitab17g031960.1
Nitab18g019530.1	Nitab15g012830.1
Nitab08g021120.1	Nitab22g021800.1
Nitab18g017860.1	Nitab09g013360.1
Nitab07g015550.1	Nitab14g007880.1
Nitab06g023110.1	Nitab24g018330.1
Nitab05g021230.1	Nitab15g016900.1
Nitab07g023320.1	Nitab19g036420.1
Nitab08g009940.1	Nitab17g033210.1
Nitab01g027250.1	Nitab02g018290.1
Nitab11g011320.1	Nitab13g022590.1
Nitab03g009530.1	Nitab14g017270.1
Nitab07g022770.1	Nitab19g036120.1
Nitab06g032180.1	Nitab04g010600.1
Nitab16g026120.1	Nitab09g010720.1
Nitab11g026910.1	Nitab19g026230.1
Nitab06g008890.1	Nitab04g028780.1
Nitab01g005470.1	Nitab23g005720.1
Nitab06g033950.1	Nitab04g012420.1
Nitab16g021270.1	Nitab17g014340.1
Nitab05g019390.1	Nitab24g009930.1
Nitab11g011740.1	Nitab13g022300.1
Nitab06g006020.1	Nitab04g032070.1
Nitab21g010590.1	Nitab14g016450.1
Nitab07g010890.1	Nitab19g012990.1
Nitab06g021160.1	Nitab04g017510.1
Nitab07g015240.1	Nitab19g028410.1
Nitab07g029950.1	Nitab14g009500.1
Nitab05g015130.1	Nitab15g015130.1
Nitab14g005310.1	Nitab14g005860.1
Nitab07g011480.1	Nitab19g025750.1
Nitab16g016050.1	Nitab12g011550.1
Nitab20g019340.1	Nitab04g025010.1
Nitab03g021140.1	Nitab22g006960.1
Nitab20g013000.1	Nitab24g019410.1
Nitab07g021840.1	Nitab24g019560.1
Nitab16g020720.1	Nitab12g019670.1
Nitab05g025940.1	Nitab23g021020.1
Nitab10g018220.1	Nitab01g026770.1
Nitab14g005390.1	Nitab14g006500.1
Nitab07g027390.1	Nitab21g011840.1
Nitab20g020260.1	Nitab04g007850.1
Nitab22g031820.1	Nitab19g009880.1
Nitab05g015020.1	Nitab24g005060.1
Nitab10g009200.1	Nitab02g008630.1
Nitab05g018300.1	Nitab16g014890.1
Nitab18g010780.1	Nitab09g020090.1
Nitab03g005130.1	Nitab17g007080.1
Nitab08g007580.1	Nitab18g025980.1
Nitab10g005850.1	Nitab02g005740.1
Nitab10g006770.1	Nitab02g006370.1
Nitab01g013530.1	Nitab23g015190.1
Nitab09g006820.1	Nitab18g024740.1
Nitab10g013150.1	Nitab02g011900.1
Nitab11g017660.1	Nitab13g016900.1
Nitab07g016810.1	Nitab19g030810.1
Nitab16g013050.1	Nitab12g012060.1
Nitab07g009450.1	Nitab21g016400.1
Nitab19g031480.1	Nitab15g016910.1
Nitab16g007840.1	Nitab23g028280.1
Nitab07g022910.1	Nitab19g035430.1
Nitab08g005940.1	Nitab04g006380.1
Nitab08g029610.1	Nitab21g021040.1
Nitab06g033220.1	Nitab04g011780.1
Nitab10g021370.1	Nitab23g006840.1
Nitab18g017760.1	Nitab09g013440.1
Nitab03g011700.1	Nitab09g015450.1
Nitab08g021180.1	Nitab04g017160.1
Nitab08g009860.1	Nitab17g009740.1
Nitab06g034010.1	Nitab22g008000.1
Nitab10g008240.1	Nitab02g020770.1
Nitab10g014590.1	Nitab19g033250.1
Nitab10g025010.1	Nitab02g026890.1
Nitab11g009000.1	Nitab15g007960.1
Nitab03g035560.1	Nitab14g021960.1
Nitab05g005350.1	Nitab17g006840.1
Nitab20g007770.1	Nitab12g023570.1
Nitab10g014730.1	Nitab02g014270.1
Nitab16g011000.1	Nitab12g008130.1
Nitab07g007680.1	Nitab19g020990.1
Nitab11g025510.1	Nitab13g006810.1
Nitab07g020390.1	Nitab19g033630.1
Nitab01g006050.1	Nitab15g023730.1
Nitab18g014840.1	Nitab09g014950.1
Nitab07g020340.1	Nitab19g033600.1
Nitab06g011300.1	Nitab24g013610.1
Nitab05g006510.1	Nitab24g016940.1
Nitab21g008440.1	Nitab14g019070.1
Nitab17g027540.1	Nitab23g024310.1
Nitab08g029410.1	Nitab18g024630.1
Nitab11g024620.1	Nitab04g025090.1
Nitab11g006860.1	Nitab13g008790.1
Nitab06g034820.1	Nitab04g013110.1
Nitab06g032190.1	Nitab04g010610.1
Nitab08g023260.1	Nitab02g016120.1
Nitab22g031350.1	Nitab19g010210.1
Nitab07g029380.1	Nitab17g039280.1
Nitab16g023230.1	Nitab15g013100.1
Nitab10g020280.1	Nitab02g019590.1
Nitab10g016860.1	Nitab02g017100.1
Nitab05g013060.1	Nitab15g015330.1
Nitab07g024460.1	Nitab15g015590.1
Nitab01g012870.1	Nitab17g018200.1
Nitab16g021670.1	Nitab17g011780.1
Nitab20g018630.1	Nitab17g007520.1
Nitab03g023890.1	Nitab13g005350.1
Nitab10g016870.1	Nitab12g005750.1
Nitab01g013700.1	Nitab18g024220.1
Nitab21g006110.1	Nitab14g021190.1
Nitab10g008330.1	Nitab10g008310.1
Nitab01g009210.1	Nitab23g009660.1
Nitab06g020060.1	Nitab04g018730.1
Nitab11g010830.1	Nitab13g023140.1
Nitab06g031720.1	Nitab17g007440.1
Nitab07g014440.1	Nitab13g005620.1
Nitab21g007600.1	Nitab14g020050.1
Nitab01g024310.1	Nitab23g024820.1
Nitab06g014000.1	Nitab13g008160.1
Nitab19g016100.1	Nitab19g016110.1
Nitab16g017000.1	Nitab12g015140.1
Nitab08g021700.1	Nitab21g010980.1
Nitab23g011610.1	Nitab23g012010.1
Nitab21g008590.1	Nitab17g035910.1
Nitab01g005340.1	Nitab23g005650.1
Nitab03g030020.1	Nitab17g013320.1
Nitab06g007610.1	Nitab04g030420.1
Nitab03g034330.1	Nitab03g024960.1
Nitab06g027140.1	Nitab21g018420.1
Nitab11g016370.1	Nitab13g017670.1
Nitab11g010660.1	Nitab13g023320.1
Nitab16g008760.1	Nitab23g027520.1
Nitab08g006210.1	Nitab22g013900.1
Nitab10g026020.1	Nitab23g014970.1
Nitab18g010110.1	Nitab17g011820.1
Nitab10g021390.1	Nitab21g016780.1
Nitab11g011590.1	Nitab13g022450.1
Nitab06g013470.1	Nitab04g028050.1
Nitab16g005400.1	Nitab15g014890.1
Nitab07g009500.1	Nitab19g023140.1
Nitab05g016220.1	Nitab24g005760.1
Nitab20g018310.1	Nitab12g017380.1
Nitab11g006330.1	Nitab13g009090.1
Nitab08g015440.1	Nitab05g016030.1
Nitab07g028390.1	Nitab12g018560.1
Nitab07g022480.1	Nitab19g035830.1
Nitab01g028500.1	Nitab02g021030.1
Nitab06g029770.1	Nitab04g008810.1
Nitab20g011160.1	Nitab24g016200.1
Nitab10g018380.1	Nitab02g018630.1
Nitab08g029620.1	Nitab18g023720.1
Nitab10g018250.1	Nitab02g018460.1
Nitab10g020450.1	Nitab02g020960.1
Nitab10g025150.1	Nitab02g027130.1
Nitab06g030810.1	Nitab04g009950.1
Nitab06g022900.1	Nitab04g016040.1
Nitab03g017160.1	Nitab23g021260.1
Nitab11g021080.1	Nitab13g011320.1
Nitab18g009410.1	Nitab18g006910.1
Nitab03g019290.1	Nitab17g015780.1
Nitab03g013120.1	Nitab17g013740.1
Nitab05g027730.1	Nitab14g018600.1
Nitab07g012670.1	Nitab23g023380.1
Nitab07g016970.1	Nitab19g030990.1
Nitab06g015500.1	Nitab04g023570.1
Nitab11g010030.1	Nitab13g014430.1
Nitab06g006890.1	Nitab04g031250.1
Nitab10g023880.1	Nitab13g016460.1
Nitab07g011690.1	Nitab19g025940.1
Nitab07g014660.1	Nitab19g027830.1
Nitab13g027220.1	Nitab23g026610.1
Nitab01g027510.1	Nitab09g014890.1
Nitab03g014530.1	Nitab17g039640.1
Nitab23g011450.1	Nitab15g022840.1
Nitab11g006780.1	Nitab13g008860.1
Nitab17g029610.1	Nitab17g030010.1
Nitab06g014520.1	Nitab02g010070.1
Nitab05g007800.1	Nitab04g033170.1
Nitab10g013810.1	Nitab02g013350.1
Nitab07g009470.1	Nitab19g023090.1
Nitab03g033990.1	Nitab03g032310.1
Nitab11g006100.1	Nitab23g026230.1
Nitab16g009620.1	Nitab12g012160.1
Nitab16g018410.1	Nitab13g007680.1
Nitab07g011460.1	Nitab19g025690.1
Nitab03g030930.1	Nitab14g015840.1
Nitab08g029340.1	Nitab21g020650.1
Nitab08g007260.1	Nitab22g009610.1
Nitab07g008370.1	Nitab19g019820.1
Nitab11g025770.1	Nitab09g008480.1
Nitab21g012700.1	Nitab21g012530.1
Nitab11g006770.1	Nitab13g024920.1
Nitab06g017950.1	Nitab04g021200.1
Nitab17g006410.1	Nitab17g009270.1
Nitab16g005990.1	Nitab15g014670.1
Nitab03g020580.1	Nitab17g016930.1
Nitab06g030100.1	Nitab04g009170.1
Nitab03g026360.1	Nitab17g031600.1
Nitab16g021090.1	Nitab12g020070.1
Nitab10g022540.1	Nitab13g012670.1
Nitab06g029950.1	Nitab13g014070.1
Nitab06g005350.1	Nitab04g033110.1
Nitab03g023910.1	Nitab17g032480.1
Nitab20g012860.1	Nitab12g011790.1
Nitab16g026100.1	Nitab12g023310.1
Nitab20g011390.1	Nitab12g011130.1
Nitab18g019060.1	Nitab09g009830.1
Nitab06g022600.1	Nitab24g007110.1
Nitab06g018460.1	Nitab04g020930.1
Nitab06g032320.1	Nitab04g010770.1
Nitab03g008860.1	Nitab17g037980.1
Nitab03g009370.1	Nitab19g026500.1
Nitab08g021620.1	Nitab21g011030.1
Nitab20g020470.1	Nitab15g009970.1
Nitab05g011990.1	Nitab24g009200.1
Nitab11g024170.1	Nitab13g008560.1
Nitab11g018320.1	Nitab13g014100.1
Nitab03g027330.1	Nitab17g030750.1
Nitab07g030350.1	Nitab14g009100.1
Nitab07g020610.1	Nitab02g014040.1
Nitab07g005970.1	Nitab22g007650.1
Nitab18g012520.1	Nitab09g017660.1
Nitab16g022140.1	Nitab12g017670.1
Nitab05g012920.1	Nitab15g017960.1
Nitab23g011530.1	Nitab23g011920.1
Nitab03g010780.1	Nitab17g013130.1
Nitab06g007740.1	Nitab04g030200.1
Nitab16g009500.1	Nitab12g007450.1
Nitab06g025980.1	Nitab04g014170.1
Nitab10g011780.1	Nitab02g010870.1
Nitab05g017430.1	Nitab24g009170.1
Nitab20g006850.1	Nitab12g009710.1
Nitab03g005590.1	Nitab22g007560.1
Nitab06g016710.1	Nitab04g022160.1
Nitab10g009310.1	Nitab02g008730.1
Nitab07g008010.1	Nitab19g020180.1
Nitab06g017840.1	Nitab04g021100.1
Nitab11g013800.1	Nitab13g022120.1
Nitab07g024600.1	Nitab19g038090.1
Nitab07g027090.1	Nitab14g012030.1
Nitab08g016830.1	Nitab22g019870.1
Nitab03g029940.1	Nitab12g023560.1
Nitab07g008550.1	Nitab19g018010.1
Nitab07g011440.1	Nitab21g011270.1
Nitab03g026250.1	Nitab17g031750.1
Nitab07g019440.1	Nitab13g016190.1
Nitab01g015120.1	Nitab23g017180.1
Nitab10g012520.1	Nitab17g022360.1
Nitab01g010900.1	Nitab15g013420.1
Nitab18g018660.1	Nitab21g012900.1
Nitab08g005220.1	Nitab22g010020.1
Nitab03g033810.1	Nitab03g032500.1
Nitab18g013760.1	Nitab09g016070.1
Nitab07g006420.1	Nitab17g037030.1
Nitab10g023150.1	Nitab13g012830.1
Nitab22g023140.1	Nitab14g014530.1
Nitab05g020990.1	Nitab02g011540.1
Nitab16g024140.1	Nitab12g021350.1
Nitab06g027990.1	Nitab04g007020.1
Nitab10g016810.1	Nitab02g016680.1
Nitab22g031170.1	Nitab19g010360.1
Nitab18g021280.1	Nitab09g009650.1
Nitab03g005670.1	Nitab17g010530.1
Nitab08g012790.1	Nitab14g008510.1
Nitab05g026900.1	Nitab22g010150.1
Nitab20g015500.1	Nitab15g013910.1
Nitab08g025860.1	Nitab02g025060.1
Nitab20g024760.1	Nitab17g032740.1
Nitab06g007190.1	Nitab04g030860.1
Nitab22g030490.1	Nitab15g014080.1
Nitab01g025810.1	Nitab13g009760.1
Nitab16g016160.1	Nitab24g015750.1
Nitab06g035080.1	Nitab04g013350.1
Nitab04g020260.1	Nitab04g019900.1
Nitab16g022440.1	Nitab13g024800.1
Nitab21g012240.1	Nitab13g009060.1
Nitab22g027280.1	Nitab19g012580.1
Nitab03g022500.1	Nitab15g019910.1
Nitab08g016170.1	Nitab04g014950.1
Nitab06g006710.1	Nitab04g031520.1
Nitab21g010390.1	Nitab13g018700.1
Nitab06g023220.1	Nitab04g015560.1
Nitab05g010920.1	Nitab24g012390.1
Nitab08g008380.1	Nitab24g008490.1
Nitab03g018130.1	Nitab17g039230.1
Nitab05g007490.1	Nitab09g010890.1
Nitab06g011060.1	Nitab04g025780.1
Nitab08g011270.1	Nitab17g020610.1
Nitab08g008800.1	Nitab22g007660.1
Nitab22g025870.1	Nitab19g016940.1
Nitab01g019030.1	Nitab23g022730.1
Nitab01g010370.1	Nitab23g012540.1
Nitab10g008150.1	Nitab24g015640.1
Nitab11g026650.1	Nitab13g005470.1
Nitab18g012150.1	Nitab22g017810.1
Nitab06g022570.1	Nitab04g016290.1
Nitab10g024200.1	Nitab21g017780.1
Nitab08g028550.1	Nitab02g012140.1
Nitab05g027350.1	Nitab15g023550.1
Nitab18g019140.1	Nitab09g010530.1
Nitab06g021430.1	Nitab04g017300.1
Nitab07g011920.1	Nitab04g024380.1
Nitab17g012450.1	Nitab17g011110.1
Nitab03g027980.1	Nitab04g011210.1
Nitab10g005450.1	Nitab02g005260.1
Nitab03g027050.1	Nitab17g031040.1
Nitab07g021150.1	Nitab02g014440.1
Nitab08g013740.1	Nitab22g014570.1
Nitab18g008560.1	Nitab08g015620.1
Nitab06g019170.1	Nitab17g007840.1
Nitab17g006340.1	Nitab22g005460.1
Nitab06g029170.1	Nitab04g008230.1
Nitab20g012900.1	Nitab20g013060.1
Nitab16g006910.1	Nitab23g026290.1
Nitab05g024560.1	Nitab23g019860.1
Nitab10g005650.1	Nitab24g009740.1
Nitab22g025240.1	Nitab04g023890.1
Nitab03g017690.1	Nitab17g015190.1
Nitab20g025150.1	Nitab09g021890.1
Nitab10g013300.1	Nitab02g012040.1
Nitab16g012080.1	Nitab12g009530.1
Nitab08g012900.1	Nitab22g012710.1
Nitab08g006590.1	Nitab22g014220.1
Nitab06g031570.1	Nitab15g009050.1
Nitab10g005260.1	Nitab02g005060.1
Nitab06g027450.1	Nitab04g006350.1
Nitab22g027150.1	Nitab17g009470.1
Nitab03g020210.1	Nitab17g035790.1
Nitab18g008340.1	Nitab22g005640.1
Nitab10g006940.1	Nitab24g009450.1
Nitab18g018530.1	Nitab09g011060.1
Nitab10g019550.1	Nitab21g016540.1
Nitab01g014060.1	Nitab15g013870.1
Nitab03g030980.1	Nitab17g027310.1
Nitab18g015790.1	Nitab09g014080.1
Nitab20g024200.1	Nitab15g005340.1
Nitab05g025380.1	Nitab05g025560.1
Nitab11g014440.1	Nitab19g036680.1
Nitab11g014540.1	Nitab24g005500.1
Nitab01g009650.1	Nitab23g010740.1
Nitab22g034200.1	Nitab15g005890.1
Nitab03g030340.1	Nitab17g013330.1
Nitab03g010230.1	Nitab13g024490.1
Nitab20g006390.1	Nitab24g024260.1
Nitab06g030270.1	Nitab15g008650.1
Nitab05g026770.1	Nitab22g012610.1
Nitab22g024670.1	Nitab19g016870.1
Nitab05g023840.1	Nitab15g019970.1
Nitab06g032700.1	Nitab04g011160.1
Nitab06g017460.1	Nitab19g024160.1
Nitab10g025450.1	Nitab24g014960.1
Nitab03g019500.1	Nitab17g036620.1
Nitab03g018030.1	Nitab14g018360.1
Nitab03g020360.1	Nitab17g035660.1
Nitab01g005130.1	Nitab23g005520.1
Nitab21g008090.1	Nitab02g013130.1
Nitab06g019760.1	Nitab04g019490.1
Nitab05g005200.1	Nitab04g015470.1
Nitab21g008260.1	Nitab23g024400.1
Nitab05g016780.1	Nitab24g006910.1
Nitab01g013600.1	Nitab23g015420.1
Nitab07g012790.1	Nitab19g024490.1
Nitab05g022930.1	Nitab15g020220.1
Nitab16g005470.1	Nitab23g028940.1
Nitab08g025660.1	Nitab21g016820.1
Nitab08g021780.1	Nitab21g011130.1
Nitab06g012590.1	Nitab04g025880.1
Nitab06g019380.1	Nitab17g007950.1
Nitab20g022880.1	Nitab15g007820.1
Nitab11g011200.1	Nitab09g016550.1
Nitab01g009120.1	Nitab15g011640.1
Nitab03g008910.1	Nitab17g014860.1
Nitab10g009210.1	Nitab02g008640.1
Nitab16g021250.1	Nitab12g020160.1
Nitab11g022740.1	Nitab13g009830.1
Nitab07g030530.1	Nitab14g008960.1
Nitab06g012170.1	Nitab02g011820.1
Nitab01g022450.1	Nitab23g023030.1
Nitab21g008760.1	Nitab17g015930.1
Nitab09g006620.1	Nitab18g024870.1
Nitab16g020430.1	Nitab12g019240.1
Nitab22g031180.1	Nitab08g009130.1
Nitab03g006360.1	Nitab17g011770.1
