Nsyl,Ntom,HEB,p_value,q_value
Nitab16g006650.1,Nitab11g005420.1,-6.517321740558763,8.2822637637e-14,2.05449834922e-11
Nitab03g021900.1,Nitab17g023410.1,-6.477487922355994,8.61533067109e-14,2.0952146336e-11
Nitab16g016200.1,Nitab06g035390.1,-7.211319978342851,1.20459198172e-13,2.81897251873e-11
Nitab06g029530.1,Nitab22g014250.1,-6.641403814403015,2.07611705605e-13,4.6818326993e-11
Nitab16g014000.1,Nitab24g019910.1,-7.226767366833316,2.37809771875e-13,5.08543896649e-11
Nitab11g020750.1,Nitab09g015210.1,-6.856711939391898,3.33733041202e-13,6.89881818339e-11
Nitab06g018250.1,Nitab19g030750.1,-6.284408189612399,4.24216217709e-13,8.62549794795e-11
Nitab08g020060.1,Nitab22g016630.1,-6.608435105739187,4.86055640181e-13,9.72346468575e-11
Nitab01g015080.1,Nitab23g017140.1,-6.1148454922802715,6.30606677987e-13,1.22209603548e-10
Nitab01g019340.1,Nitab23g023100.1,-6.42542368948823,9.12270259334e-13,1.71437697372e-10
Nitab01g011480.1,Nitab15g019050.1,-5.840264839056916,1.3931078513e-12,2.54098774701e-10
Nitab10g009380.1,Nitab02g008790.1,-6.385980594151955,1.99484873065e-12,3.43640400086e-10
Nitab07g028520.1,Nitab13g010050.1,-6.4797682572384785,2.05258032793e-12,3.48741832976e-10
Nitab05g006660.1,Nitab19g026440.1,-6.297644109368202,2.14916973107e-12,3.60218272628e-10
Nitab18g023130.1,Nitab09g008390.1,-5.761308543725804,2.20601314993e-12,3.64815747981e-10
Nitab01g013830.1,Nitab23g015840.1,-6.333758565621684,2.52997622852e-12,4.12885462662e-10
Nitab03g014810.1,Nitab24g025100.1,-5.785468039405588,2.5834889783e-12,4.16143036336e-10
Nitab03g006870.1,Nitab01g028000.1,-6.430802551674792,2.59958721216e-12,4.13367694775e-10
Nitab03g017150.1,Nitab17g038530.1,-7.488897368195101,2.91000556984e-12,4.51159988535e-10
Nitab08g024640.1,Nitab02g018390.1,-7.036419533296282,3.86601861635e-12,5.77713601188e-10
Nitab08g015080.1,Nitab24g018390.1,-6.493618598591372,5.10258502118e-12,7.44557200208e-10
Nitab21g007400.1,Nitab22g036590.1,-6.250625002658261,5.37314637228e-12,7.74920168086e-10
Nitab22g029070.1,Nitab19g014440.1,-6.514246980713749,5.76994008128e-12,8.22581227909e-10
Nitab05g007960.1,Nitab19g021070.1,-5.89050114533556,5.9106053385e-12,8.3305952288e-10
Nitab22g025310.1,Nitab19g038650.1,-5.674564540961915,7.1641581556e-12,9.87300595599e-10
Nitab10g015720.1,Nitab02g015490.1,-6.504441084031246,8.03268562777e-12,1.09482856968e-09
Nitab05g015790.1,Nitab15g019000.1,-5.804336503266581,1.55863100204e-11,2.01371878316e-09
Nitab16g005120.1,Nitab24g005660.1,-5.872141962306035,1.57034385495e-11,2.00793554979e-09
Nitab03g014950.1,Nitab14g017720.1,-5.701003198461812,1.6739831743e-11,2.11861360315e-09
Nitab03g016470.1,Nitab17g024390.1,-5.9064625511669915,1.73681069526e-11,2.17592556094e-09
Nitab11g020860.1,Nitab13g011530.1,-6.311967014164207,2.00467420441e-11,2.48639741574e-09
Nitab07g031470.1,Nitab12g019510.1,-5.552385805622601,2.08846273608e-11,2.56467359561e-09
Nitab08g027170.1,Nitab02g025910.1,-5.774007221754257,2.09976480647e-11,2.55327283281e-09
Nitab03g029460.1,Nitab17g028020.1,-6.258994879224128,2.22265539307e-11,2.67646551847e-09
Nitab06g028710.1,Nitab15g010020.1,-5.4149184969934785,2.31553665131e-11,2.76150010444e-09
Nitab11g012460.1,Nitab13g020180.1,-5.80328512295379,2.72120104228e-11,3.21438633594e-09
Nitab05g005470.1,Nitab24g017440.1,-6.150224657056063,3.1230684705e-11,3.65428473959e-09
Nitab06g009560.1,Nitab19g022990.1,-5.374506390076293,3.66870978041e-11,4.21324142652e-09
Nitab21g007150.1,Nitab14g020390.1,-6.473373124984234,3.99008603935e-11,4.49900337692e-09
Nitab22g028650.1,Nitab19g013790.1,-5.500964015271172,4.23123758253e-11,4.72793150776e-09
Nitab01g017160.1,Nitab02g019840.1,-5.53670161010475,4.43757253166e-11,4.91421536698e-09
Nitab08g029860.1,Nitab18g025640.1,-7.0058841211045335,4.86409801326e-11,5.33888563349e-09
Nitab06g021020.1,Nitab21g011820.1,-6.120075842847249,5.09190467568e-11,5.4917298863e-09
Nitab06g012530.1,Nitab02g010470.1,-5.335906909574034,6.94778679033e-11,7.24146214794e-09
Nitab05g025980.1,Nitab15g021890.1,-5.507856170355589,7.06941172268e-11,7.30682613304e-09
Nitab01g022260.1,Nitab19g036950.1,-5.2672180183065205,7.86201104219e-11,7.99282975052e-09
Nitab11g024970.1,Nitab04g025550.1,-5.809230875754587,8.59814441867e-11,8.6002246149e-09
Nitab11g024220.1,Nitab13g021340.1,-5.274779878346177,1.10351283666e-10,1.06928669634e-08
Nitab01g022390.1,Nitab23g023260.1,-5.502068241520351,1.45164325005e-10,1.36399479018e-08
Nitab18g017250.1,Nitab24g010250.1,-5.549072957835129,1.86906490285e-10,1.70455970515e-08
Nitab16g016490.1,Nitab15g011670.1,-5.122267594785349,1.93871807497e-10,1.74245799158e-08
Nitab18g018780.1,Nitab12g023340.1,-5.105977844419395,1.99640193266e-10,1.78139375329e-08
Nitab06g029940.1,Nitab17g029680.1,-5.6279991205453745,2.03756789219e-10,1.79233720332e-08
Nitab11g009230.1,Nitab11g008720.1,-5.736225856335648,2.11645145853e-10,1.84861601692e-08
Nitab16g022960.1,Nitab09g010770.1,-5.095447042872306,2.12400430577e-10,1.84223953877e-08
Nitab20g012520.1,Nitab02g027420.1,-5.655665285337476,2.17251439061e-10,1.87122888797e-08
Nitab10g009310.1,Nitab02g008730.1,-5.072937279274804,2.27997842828e-10,1.95024637558e-08
Nitab08g011450.1,Nitab12g012730.1,-5.536521234700645,2.52434517733e-10,2.14448309825e-08
Nitab01g019290.1,Nitab19g036670.1,-5.022039982578186,2.9145119651e-10,2.42608670491e-08
Nitab18g014870.1,Nitab23g024880.1,-5.069966020053123,2.9861846329e-10,2.46917653346e-08
Nitab10g021370.1,Nitab23g006840.1,-5.3891110481236835,3.18687853884e-10,2.61767248459e-08
Nitab16g009990.1,Nitab24g006330.1,-6.389721480564549,4.30922186823e-10,3.42610761741e-08
Nitab13g017220.1,Nitab23g020460.1,-5.232344131775594,5.31732546882e-10,4.14784828867e-08
Nitab01g024510.1,Nitab23g025040.1,-5.194124951729863,5.52406898002e-10,4.22932268884e-08
Nitab17g005170.1,Nitab19g010980.1,-5.730643992857711,6.21548257307e-10,4.64401387673e-08
Nitab03g011380.1,Nitab02g011030.1,-5.408858097760953,6.85513423804e-10,5.09127125475e-08
Nitab11g018170.1,Nitab19g037050.1,-6.273292220093169,7.00451696645e-10,5.17125142469e-08
Nitab16g014280.1,Nitab22g009980.1,-5.258523725950105,7.0966321708e-10,5.20825614287e-08
Nitab05g011430.1,Nitab24g008560.1,-4.8486447257449505,7.17211734447e-10,5.20209189611e-08
Nitab19g022600.1,Nitab19g021340.1,-5.534444187654442,8.09944111779e-10,5.74042103908e-08
Nitab07g017060.1,Nitab19g031100.1,-5.304625038277266,8.99328833626e-10,6.3019070754e-08
Nitab06g008180.1,Nitab04g027680.1,-5.765264212568524,1.02089303677e-09,7.07381918162e-08
Nitab07g023740.1,Nitab19g037160.1,-5.592609150715718,1.13431730675e-09,7.77289367714e-08
Nitab06g019190.1,Nitab17g007970.1,-4.982516665010376,1.1388271437e-09,7.76091926555e-08
Nitab03g034190.1,Nitab17g026810.1,-4.923346136452987,1.18129461768e-09,7.96282453429e-08
Nitab06g014310.1,Nitab19g021750.1,-5.876336609509813,1.42857203844e-09,9.52611773806e-08
Nitab16g023020.1,Nitab17g024410.1,-4.8674686514485375,1.54068646729e-09,1.01106530444e-07
Nitab10g014790.1,Nitab18g023700.1,-5.291369305769257,1.69849279086e-09,1.108758215e-07
Nitab10g022590.1,Nitab21g017230.1,-4.753446873453624,1.73803238468e-09,1.12862909252e-07
Nitab18g014650.1,Nitab09g015130.1,-5.77754451656186,1.75414371917e-09,1.13315857025e-07
Nitab03g014800.1,Nitab17g039560.1,-5.856487388265696,1.85797099927e-09,1.19401110383e-07
Nitab01g012200.1,Nitab23g014210.1,-6.1027532862997775,1.9632430126e-09,1.25515995285e-07
Nitab16g006920.1,Nitab23g026280.1,-5.119755647300583,2.06651795676e-09,1.31441139578e-07
Nitab22g029730.1,Nitab19g031000.1,-4.697332355342441,2.21031370984e-09,1.39160004787e-07
Nitab08g024790.1,Nitab21g015780.1,-4.961985719479026,2.39196651375e-09,1.49083219447e-07
Nitab11g010060.1,Nitab13g023750.1,-4.9646480905492165,2.45274611732e-09,1.52107050466e-07
Nitab06g015470.1,Nitab04g023700.1,-5.317191441932764,2.53637977288e-09,1.56511036433e-07
Nitab20g023160.1,Nitab15g007430.1,-4.741670804208087,2.56144538913e-09,1.57275282977e-07
Nitab05g017940.1,Nitab19g010180.1,-5.311969226875178,2.85375678644e-09,1.73505614815e-07
Nitab11g022270.1,Nitab02g024590.1,-5.639166298992063,2.87066637128e-09,1.73682317088e-07
Nitab03g005240.1,Nitab17g008950.1,-4.92100810570866,3.04171032806e-09,1.831375398e-07
Nitab20g018150.1,Nitab15g012370.1,-6.309918991587215,3.33149674514e-09,1.9865651024e-07
Nitab18g020860.1,Nitab15g018520.1,-4.787350980195482,3.47792805666e-09,2.06395893238e-07
Nitab18g021130.1,Nitab09g011470.1,-5.548824237019803,3.48511197679e-09,2.05837351658e-07
Nitab01g005610.1,Nitab23g005860.1,-4.901745807904898,3.52261186887e-09,2.07066137486e-07
Nitab11g018420.1,Nitab21g019540.1,-5.177510099489944,3.84238996176e-09,2.24797937244e-07
Nitab18g014210.1,Nitab09g015610.1,-5.480472554540513,3.94611121557e-09,2.29782241346e-07
Nitab10g017210.1,Nitab19g027850.1,-4.59648227621257,5.10802378173e-09,2.91957691082e-07
Nitab06g005350.1,Nitab04g033110.1,-4.539594916599902,5.47734646528e-09,3.11630863343e-07
Nitab20g019900.1,Nitab04g014590.1,-4.86433741701053,5.92617377393e-09,3.35627092776e-07
Nitab11g022310.1,Nitab02g024640.1,-4.850554918436885,6.23987639337e-09,3.51787213213e-07
Nitab09g018250.1,Nitab09g018430.1,-4.688505352452728,6.24996465692e-09,3.5076159113e-07
Nitab05g014390.1,Nitab15g016530.1,-5.184080315158217,6.60051791002e-09,3.67113110484e-07
Nitab03g009980.1,Nitab17g013880.1,-5.348039296783322,6.87349765993e-09,3.78897739894e-07
Nitab11g023120.1,Nitab11g005590.1,-4.742716613691066,7.13797743135e-09,3.86604078956e-07
Nitab20g018820.1,Nitab12g015890.1,-4.573859062909948,7.3770619613e-09,3.97816084809e-07
Nitab16g012680.1,Nitab24g023310.1,-5.125202807503773,7.95866561543e-09,4.25479869087e-07
Nitab10g006520.1,Nitab03g033720.1,-5.23309502363767,8.24441226399e-09,4.36989082523e-07
Nitab10g017630.1,Nitab02g017870.1,-4.4682003781759825,8.45140490924e-09,4.46054362082e-07
Nitab03g012870.1,Nitab14g019110.1,-4.535065081675395,8.73677896696e-09,4.59162159013e-07
Nitab06g024750.1,Nitab04g009830.1,-6.09710903444742,9.55651446866e-09,4.98022894768e-07
Nitab05g007380.1,Nitab19g020760.1,-4.42945775524967,9.76339287195e-09,5.04564007462e-07
Nitab01g011180.1,Nitab23g013560.1,-4.553768520218606,1.02253963075e-08,5.26247263077e-07
Nitab06g021160.1,Nitab04g017510.1,-5.773993952047235,1.12870514046e-08,5.73743026933e-07
Nitab03g034200.1,Nitab17g026800.1,-4.380727043505985,1.23172373412e-08,6.16010865898e-07
Nitab16g011440.1,Nitab12g008730.1,-4.53296155044474,1.39859370751e-08,6.93870310172e-07
Nitab16g010590.1,Nitab12g007730.1,-4.677472652010077,1.45532930151e-08,7.19141407437e-07
Nitab21g005190.1,Nitab23g013290.1,-4.554374696814287,1.46688734493e-08,7.21976338854e-07
Nitab21g006300.1,Nitab14g020980.1,-4.39661203826734,1.55808190794e-08,7.60822437171e-07
Nitab03g007860.1,Nitab17g028250.1,-4.507837056951554,1.56025916631e-08,7.58897821167e-07
Nitab08g006580.1,Nitab23g022760.1,-5.002132744841845,1.58621957791e-08,7.68510993157e-07
Nitab03g018440.1,Nitab14g018430.1,-4.534797747329738,1.62311921681e-08,7.77279831895e-07
Nitab07g011080.1,Nitab13g006000.1,-4.4422140495056,1.64869758956e-08,7.86492161667e-07
Nitab01g025780.1,Nitab01g027060.1,-4.6144336218568975,1.72700158618e-08,8.20689680974e-07
Nitab18g019530.1,Nitab15g012830.1,-4.590089667886068,1.81517073594e-08,8.59296283889e-07
Nitab07g018680.1,Nitab17g035980.1,-4.52845928573057,1.89258353434e-08,8.89155817286e-07
Nitab21g005080.1,Nitab14g007950.1,-4.4549266034822015,1.93191057596e-08,9.04207051834e-07
Nitab21g008540.1,Nitab17g035740.1,-4.40113584863874,2.1002766748e-08,9.75645378185e-07
Nitab08g006080.1,Nitab04g006630.1,-4.523086807366863,2.20226217262e-08,1.01920364653e-06
Nitab06g009340.1,Nitab04g028810.1,-5.606660754890568,2.24459693055e-08,1.03493441374e-06
Nitab22g036300.1,Nitab23g016340.1,-4.558830963060576,2.27327889846e-08,1.04427696954e-06
Nitab11g021170.1,Nitab11g008550.1,-4.414678413929731,2.29828200915e-08,1.04799969704e-06
Nitab10g022940.1,Nitab02g024620.1,-4.468272042550871,2.51633108794e-08,1.12671676837e-06
Nitab22g034420.1,Nitab19g007490.1,-4.723714373006846,2.57866300535e-08,1.15047328257e-06
Nitab10g024600.1,Nitab21g016150.1,-4.548517044612204,2.90065004238e-08,1.28488437413e-06
Nitab01g015860.1,Nitab23g018080.1,-5.637883132297109,3.00067838355e-08,1.31976645359e-06
Nitab08g024170.1,Nitab21g015160.1,-4.4545350375985775,3.07118773746e-08,1.34600500027e-06
Nitab20g022040.1,Nitab15g008660.1,-4.4811316978555835,3.22778072048e-08,1.4096536717e-06
Nitab20g023580.1,Nitab13g016470.1,-4.614643101437698,3.30258551617e-08,1.4372620406e-06
Nitab19g021230.1,Nitab04g029270.1,-5.053450078349062,3.72500568169e-08,1.59314639552e-06
Nitab06g005000.1,Nitab19g033700.1,-4.180049572300065,4.44401624389e-08,1.8558630799e-06
Nitab11g023490.1,Nitab17g024350.1,-4.641837963453685,4.51603414664e-08,1.87332346223e-06
Nitab16g005330.1,Nitab23g029580.1,-4.25843419127569,4.69809399162e-08,1.93589567369e-06
Nitab03g013270.1,Nitab17g013860.1,-4.743598057430213,4.78155518513e-08,1.96376254838e-06
Nitab10g023250.1,Nitab18g024490.1,-4.484029623918416,4.86096298769e-08,1.98978626852e-06
Nitab06g029090.1,Nitab15g009760.1,-4.645824315523347,4.90437352951e-08,2.00095213443e-06
Nitab21g009160.1,Nitab14g018390.1,-4.545752102653789,5.29790232795e-08,2.14038705451e-06
Nitab21g009520.1,Nitab14g018250.1,-5.513689444118812,5.45135234731e-08,2.18812696323e-06
Nitab01g017100.1,Nitab23g018780.1,-4.67343744912474,5.53280002924e-08,2.21365544396e-06
Nitab10g024800.1,Nitab17g034440.1,-4.210431937048754,5.61248224562e-08,2.23831566857e-06
Nitab05g022840.1,Nitab15g020090.1,-5.524380117717156,5.7246326568e-08,2.27572496289e-06
Nitab07g031010.1,Nitab14g008650.1,-5.169045277740326,6.09320456313e-08,2.39158279103e-06
Nitab01g022710.1,Nitab15g018320.1,-4.443409116898235,6.35622806611e-08,2.48694942284e-06
Nitab20g011490.1,Nitab24g015610.1,-4.493669632130243,6.83227803222e-08,2.66480328408e-06
Nitab18g021970.1,Nitab09g009020.1,-4.495448979591426,6.96896390595e-08,2.70959433622e-06
Nitab01g017750.1,Nitab23g019570.1,-4.095396041460564,7.05861042949e-08,2.73587328615e-06
Nitab07g020060.1,Nitab02g014010.1,-5.199558357269265,7.17920179971e-08,2.7739451689e-06
Nitab11g023420.1,Nitab11g007940.1,-4.083457095608,7.31497553641e-08,2.81762862044e-06
Nitab18g022270.1,Nitab09g008510.1,-4.524143919387701,7.94261602044e-08,3.03114666159e-06
Nitab08g012190.1,Nitab23g014310.1,-4.129093659666109,8.15882024163e-08,3.09461307208e-06
Nitab10g020870.1,Nitab21g016270.1,-5.257054641738739,8.74152431551e-08,3.26569656884e-06
Nitab21g005580.1,Nitab19g024630.1,-4.324955644678432,8.86223677776e-08,3.30085053317e-06
Nitab05g012510.1,Nitab24g009290.1,-4.296375918958616,9.16782749716e-08,3.40444803734e-06
Nitab20g023410.1,Nitab13g006560.1,-4.03668440425758,9.83733751125e-08,3.63132432e-06
Nitab06g027610.1,Nitab04g024520.1,-4.289056565520602,1.03387848394e-07,3.79384462611e-06
Nitab11g014530.1,Nitab24g005390.1,-4.106201581949438,1.08403328758e-07,3.96615482768e-06
Nitab07g030300.1,Nitab14g009180.1,-4.806107745866818,1.10652430552e-07,4.03653557686e-06
Nitab03g019630.1,Nitab17g036410.1,-5.300082906695606,1.15161928327e-07,4.17647192116e-06
Nitab07g033200.1,Nitab14g006130.1,-4.763481912554444,1.29397660364e-07,4.65193965652e-06
Nitab06g008660.1,Nitab04g026620.1,-4.095159953297096,1.29597694798e-07,4.64566534271e-06
Nitab20g015260.1,Nitab15g021480.1,-4.035339307459784,1.4018705663e-07,4.99637949247e-06
Nitab03g011740.1,Nitab17g021150.1,-4.040067293865157,1.44822629666e-07,5.14680537465e-06
Nitab03g012260.1,Nitab17g025630.1,-4.052003238046631,1.57975862725e-07,5.53495656885e-06
Nitab05g009720.1,Nitab24g011850.1,-4.689962906448621,1.59929506638e-07,5.58762160797e-06
Nitab10g024070.1,Nitab02g025860.1,-4.893935273870281,1.63237539264e-07,5.67124705738e-06
Nitab05g011080.1,Nitab24g008310.1,-4.444720987824848,1.6433842831e-07,5.69354616293e-06
Nitab07g031250.1,Nitab14g008450.1,-4.133249639561392,1.64625170385e-07,5.68759328212e-06
Nitab13g027130.1,Nitab02g012160.1,-4.218462400350358,1.67790675687e-07,5.78085486263e-06
Nitab11g017460.1,Nitab04g024650.1,-3.9488874747674854,2.09090246228e-07,7.14420474922e-06
Nitab10g015730.1,Nitab12g021260.1,-4.227065746125864,2.12979721415e-07,7.25710847446e-06
Nitab01g026030.1,Nitab02g017110.1,-4.274499009134822,2.28167162941e-07,7.7533077314e-06
Nitab18g009550.1,Nitab18g007720.1,-4.07310352361942,2.66691379092e-07,8.98851406216e-06
Nitab22g032120.1,Nitab24g010520.1,-3.926438923432258,2.71589236656e-07,9.12878401691e-06
Nitab05g010990.1,Nitab24g008220.1,-5.048444922950599,2.99860328346e-07,1.00247106536e-05
Nitab19g016370.1,Nitab19g015780.1,-4.2314263066081095,3.02445729572e-07,1.00839633975e-05
Nitab06g017510.1,Nitab04g021540.1,-4.494737119584084,3.13179189249e-07,1.03859932734e-05
Nitab06g010590.1,Nitab15g018390.1,-4.27216546909362,3.1374170284e-07,1.03769022409e-05
Nitab18g015150.1,Nitab09g014730.1,-4.552048121016568,3.29063981397e-07,1.07973030721e-05
Nitab01g015090.1,Nitab02g012130.1,-5.334000547694174,3.36450498573e-07,1.09527441832e-05
Nitab11g014610.1,Nitab13g012240.1,-5.158512565007393,3.39517469805e-07,1.09948699164e-05
Nitab08g012970.1,Nitab22g012650.1,-3.857698212756649,3.7269042541e-07,1.19753350942e-05
Nitab06g029210.1,Nitab23g008120.1,-3.9603749348264206,3.78604723683e-07,1.2102665948e-05
Nitab01g007400.1,Nitab23g007720.1,-4.4317585108204955,3.81333902677e-07,1.21585717093e-05
Nitab05g015010.1,Nitab15g018830.1,-3.975515300030239,3.9127253959e-07,1.24116452904e-05
Nitab11g024480.1,Nitab04g024120.1,-4.133273570590258,4.06715647938e-07,1.28686076056e-05
Nitab05g010960.1,Nitab24g011890.1,-3.7953924099755922,4.26563873779e-07,1.34281008286e-05
Nitab20g024590.1,Nitab14g010970.1,-4.176311844266723,4.44905326358e-07,1.39700272476e-05
Nitab10g011660.1,Nitab24g015680.1,-4.739987320585575,4.57429983114e-07,1.43270305065e-05
Nitab06g026950.1,Nitab04g005800.1,-4.027890615859817,4.80027468774e-07,1.4884451738e-05
Nitab22g032770.1,Nitab19g008920.1,-4.00359415835135,4.81012303766e-07,1.48777945227e-05
Nitab06g014110.1,Nitab22g013470.1,-4.274785822445045,4.81226776206e-07,1.48474022519e-05
Nitab05g007060.1,Nitab17g034530.1,-4.643900288459665,5.17303468062e-07,1.58422590478e-05
Nitab10g014910.1,Nitab02g014290.1,-3.924635468251302,5.46381249578e-07,1.66915434446e-05
Nitab05g013470.1,Nitab15g015750.1,-4.3633068332532545,5.50281622047e-07,1.67282915643e-05
Nitab06g014940.1,Nitab04g024110.1,-4.610857225142585,5.54710336331e-07,1.68216926687e-05
Nitab06g028210.1,Nitab04g007730.1,-3.7674485466722896,5.66043094286e-07,1.70403701418e-05
Nitab05g014440.1,Nitab19g007750.1,-3.902772366218228,5.69351822466e-07,1.70984761599e-05
Nitab17g018600.1,Nitab17g018560.1,-4.997404911119851,5.8207276199e-07,1.73962613662e-05
Nitab06g024220.1,Nitab12g021090.1,-3.8766739930655447,5.99234598275e-07,1.78232775118e-05
Nitab08g023850.1,Nitab21g014030.1,-3.8183792496852367,6.87158898671e-07,2.03408873991e-05
Nitab18g015110.1,Nitab09g014760.1,-3.9453372438193806,6.91568723177e-07,2.04226830323e-05
Nitab03g008900.1,Nitab17g037940.1,-3.8129814575679757,7.21694368599e-07,2.11112623909e-05
Nitab06g016180.1,Nitab13g015540.1,-3.696430034398138,7.3044100346e-07,2.1316846508e-05
Nitab18g018430.1,Nitab09g011190.1,-4.0224739547252035,7.452587516e-07,2.16982260472e-05
Nitab06g017650.1,Nitab13g015250.1,-4.074988389526075,7.50506652825e-07,2.17998454683e-05
Nitab06g015840.1,Nitab04g023210.1,-3.9946316991946946,7.54616365617e-07,2.18680065017e-05
Nitab21g014420.1,Nitab21g012570.1,-4.516408029418593,7.5544053002e-07,2.18408598924e-05
Nitab06g029430.1,Nitab04g008390.1,-4.320554317892574,7.62056184267e-07,2.19808903569e-05
Nitab22g029280.1,Nitab24g013080.1,-3.8558505942076975,7.68588141575e-07,2.21178624593e-05
Nitab05g015180.1,Nitab15g022590.1,-3.766667939265743,7.73499145179e-07,2.21563738976e-05
Nitab18g009490.1,Nitab18g006800.1,-3.847163058633777,8.04560097212e-07,2.28875203801e-05
Nitab06g023900.1,Nitab09g013410.1,-3.9663924916479876,8.16845584395e-07,2.31838347443e-05
Nitab22g029710.1,Nitab19g015070.1,-4.378629955948489,8.37213742333e-07,2.37076759045e-05
Nitab11g025810.1,Nitab14g014600.1,-3.899108550345686,8.77053802029e-07,2.47792672131e-05
Nitab03g010280.1,Nitab17g013610.1,-3.771058959582865,9.0512835127e-07,2.55143339564e-05
Nitab05g008000.1,Nitab24g013530.1,-4.414183526761837,1.03721206346e-06,2.90395964404e-05
Nitab11g026290.1,Nitab13g006140.1,-4.990748113811285,1.04064613282e-06,2.90701215887e-05
Nitab05g026560.1,Nitab23g011950.1,-4.056832463835931,1.05506098846e-06,2.93406310312e-05
Nitab08g017250.1,Nitab04g027510.1,-4.45187381116268,1.06592801474e-06,2.95765216261e-05
Nitab18g013470.1,Nitab09g016470.1,-3.6894288244358053,1.09459681763e-06,3.02367134278e-05
Nitab10g019900.1,Nitab02g021090.1,-3.905894212178818,1.12082951842e-06,3.08925522599e-05
Nitab18g014700.1,Nitab24g022890.1,-3.6428534070296057,1.13852559536e-06,3.13107160958e-05
Nitab11g019590.1,Nitab13g012550.1,-3.78165881496445,1.15391124311e-06,3.15937332193e-05
Nitab11g016850.1,Nitab04g021680.1,-3.70720089166001,1.19774095197e-06,3.25780285687e-05
Nitab01g013110.1,Nitab23g014920.1,-3.7910342940465074,1.21948271381e-06,3.30968142219e-05
Nitab03g016040.1,Nitab15g016710.1,-4.0324734851168005,1.28695828594e-06,3.47003122185e-05
Nitab05g021310.1,Nitab19g030880.1,-3.5861258419186766,1.32970831035e-06,3.5775210788e-05
Nitab03g029980.1,Nitab12g023520.1,-4.492698165923692,1.42946329229e-06,3.80464232066e-05
Nitab08g010750.1,Nitab19g013980.1,-4.162337631537107,1.45281257169e-06,3.85026374501e-05
Nitab21g008110.1,Nitab14g019590.1,-5.271924401171015,1.4660493709e-06,3.87705977554e-05
Nitab06g017770.1,Nitab04g021050.1,-3.5914600249292583,1.56059848955e-06,4.10957602247e-05
Nitab10g015900.1,Nitab02g015630.1,-4.965656156397464,1.57073443419e-06,4.12750406509e-05
Nitab13g016280.1,Nitab13g016120.1,-3.884862745719137,1.63772789696e-06,4.28538799706e-05
Nitab06g009060.1,Nitab06g009080.1,-4.228296045698216,1.95231974653e-06,5.08710542359e-05
Nitab16g014630.1,Nitab13g007400.1,-4.07794122191932,2.00270485229e-06,5.19655821819e-05
Nitab11g020820.1,Nitab13g018340.1,-3.7196783954674513,2.09556891839e-06,5.41486276975e-05
Nitab06g028180.1,Nitab06g028490.1,-4.463773133819377,2.14815560395e-06,5.52771243897e-05
